ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Goodwill,Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),Budget sources and other funds,MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Convertible bonds (Bn. VND)
ANV,2019,3,2539831470377,10651976701,489306446000,450623695717,1541345968824,47903383135,1460798121002,28000000.0,555037079201,,144807884867.0,,70416850213,4000629591379,1812259795516,1796556995541,15702799975,2188369795863,2188369795863,0.0,919071966611,,0,4000629591379,12336560537,8929560758.0,1544512633907,0.0,,1275396250000,1275396250000,15702799975,11728517633,1411240796586,,70416850213,155304000000.0,4349722058.0,4377722058,
ANV,2019,2,2500196060073,10042797897,624917000000,455748977791,1372061384743,37425899642,1349335570015,50000000.0,543382038817,,144817580356.0,,62004621007,3849531630088,1813800844650,1811076316157,2724528493,2035730785438,2035730785438,0.0,766262956186,,0,3849531630088,27177674195,15250242708.0,1375228049826,0.0,,1275396250000,1275396250000,2724528493,10403448734,1237891949530,,60962121007,155304000000.0,3833722058.0,3883722058,
ANV,2019,1,2132963284253,6655977542,532830000000,529637801507,1035106382952,28733122252,1253047546530,120400000.0,531459463131,,158361271441.0,,62013710541,3386010830783,1312789337685,1306359423140,6429914545,2073221493098,2073221493098,0.0,803753663846,,0,3386010830783,34100949931,19314574900.0,1042143683762,0.0,,1275396250000,1275396250000,6429914545,15696148524,1026099238071,,61413710541,155304000000.0,3833722058.0,3954122058,
ANV,2018,4,2090063522506,69153027332,449800000000,570967598874,962142374932,38000521368,1334956606216,184400000.0,548862194044,,325561271441.0,,62951567855,3425020128722,1576995661566,1567471298711,9524362855,1848024467156,1848024467156,0.0,603476637904,,0,3425020128722,5148455484,1474674900.0,969179675742,0.0,,1250446250000,1250446250000,9524362855,14213183620,1251131279625,,62719067855,155304000000.0,4514816376.0,4699216376,
ANV,2018,3,2033259899264,73181919878,530600000000,420616358516,971733101047,37128519823,1146749698178,58000000.0,557314436531,,503154686526.0,,64642523873,3180009597442,1628630331189,1613879093107,14751238082,1551379266253,1551379266253,0.0,306831437001,,0,3180009597442,7066916331,2651214938.0,985043430782,0.0,,1250446250000,1250446250000,14751238082,50803043737,1363141434552,,64147523873,155304000000.0,4514202058.0,4572202058,
ANV,2018,2,2156436803639,23426786523,617400000000,468943110154,1021796520077,24870386885,1093213810700,64000000.0,568579914661,,440254686526.0,,66284175122,3249650614339,1812442554838,1795382234971,17060319867,1437208059501,1437208059501,0.0,192660230249,,0,3249650614339,7697495090,2636504133.0,1035106849812,0.0,,1250446250000,1250446250000,17060319867,14591078186,1587793858142,,65789175122,155304000000.0,6103422618.0,6167422618,
ANV,2018,1,1345114470685,6242775876,62000000000,379082498602,871538323386,26250872821,1675128649401,20000000.0,567894709575,,769305690150.0,,67951528831,3020243120086,1550662284879,1495059224354,55603060525,1469580835207,1469580835207,0.0,228905052370,,-3872046415,3020243120086,6521589812,2677409344.0,884848653121,0.0,,1250446250000,1250446250000,55603060525,12281086666,1159041060854,,67456528831,166304000000.0,7175460778.0,243856460778,
ANV,2017,4,1301595435852,25901681098,0,380489480852,861298902160,33905371742,1389138335945,26000000.0,518591662283,,477905690150.0,,70656687723,2690733771797,1308310601888,1232232541363,76078060525,1382423169909,1382423169909,0.0,141775026317,,-3899685660,2690733771797,8472312504,9336378107.0,874609231895,0.0,,1250446250000,1250446250000,76078060525,16163545710,1025231967157,,69182937723,166304000000.0,10121151421.0,255808151421,
ANV,2017,3,1388996452097,15214416077,0,407288602300,930837751362,35655682358,1172186038285,30000000.0,479382022422,,245114947202.0,,72833439062,2561182490382,1224207861991,1132190690314,92017171677,1336974628391,1336974628391,0.0,96662579271,,-4235780132,2561182490382,6591542230,10807523248.0,931236341247,0.0,,1250446250000,1250446250000,92017171677,16786207107,917180678253,,71359689062,166304000000.0,10299853220.0,255990853220,
ANV,2017,2,1608811312894,21963750714,0,513702947094,1028127471027,45017144059,1086240118943,0.0,475290782437,,151114947202.0,,73143967874,2695051431837,1391620355101,1236753183424,154867171677,1303431076736,1303431076736,0.0,63468466099,,-4585218615,2695051431837,28011715145,32772588113.0,1028526060912,0.0,,660000000000,660000000000,154867171677,10968194884,1027211616138,,71670217874,166304000000.0,12910591260.0,258571591260,
ANV,2017,1,1719137422413,27463495897,900000000,595643598676,1055935939160,39194388680,1100887434626,0.0,473934742997,,155190111859.0,,73966131289,2820024857039,1486178237048,1274226137852,211952099196,1333846619991,1333846619991,0.0,94881231692,,-5582440953,2820024857039,53879966081,18283378107.0,1056204344669,0.0,,660000000000,660000000000,211952099196,7250129912,1090948762564,,73403631289,166304000000.0,14350709419.0,260011709419,
ANV,2016,4,1914883347314,21796050462,900000000,650120764371,1195089723644,46976808837,1102522677012,0.0,489430373886,,155189591655.0,,75432639941,3017406024326,1708170729838,1486104952242,222065777596,1309235294488,1309235294488,0.0,70219761331,,-5532296095,3017406024326,84160440541,22122378107.0,1195358129153,0.0,,660000000000,660000000000,222065777596,10741229924,1161786878090,,75432639941,166304000000.0,18337413348.0,265087413348,
ANV,2016,3,1730003763854,9251644869,0,510860208008,1168679934130,41211976847,1264669798112,0.0,457250007574,,158199843049.0,,78453067975,2994673561966,1688215093169,1393782185816,294432907353,1306458468797,1306458468797,29000000000.0,38350705316,,-5440065771,2994673561966,97978707081,10635276760.0,1171983347532,0.0,,660000000000,660000000000,294432907353,8086893011,1184152360997,,78558067975,166304000000.0,17932427649.0,464682427649,
ANV,2016,2,1903384929558,34431886926,0,449086707317,1365166481071,54699854244,1264605544479,0.0,471610144859,,591152241120.0,,79539184936,3167990474037,1984116586871,1680098679518,304017907353,1183873887166,1183873887166,29000000000.0,-85424863871,,-4249078215,3167990474037,97857687659,9340000000.0,1368469894473,0.0,,660000000000,660000000000,303912907353,13341700210,1333916484389,,79539184936,166304000000.0,19335916737.0,18246916737,
ANV,2016,1,1795865953809,23405694166,0,376729917059,1347678874620,48051467964,1447035631911,0.0,484875131690,,749058761952.0,,82840236600,3242901585720,1941863777389,1595125906718,346737870671,1301037808331,1301037808331,29000000000.0,27013396626,,476582453,3242901585720,85099460143,8562002444.0,1349339415229,0.0,,660000000000,660000000000,346737870671,26693942751,1307762325502,,82210236600,209504000000.0,19519893095.0,19519893095,
ANV,2015,4,1817878538503,12707313325,0,457967591017,1302402580305,44801053856,1459080242062,0.0,479143228983,,754887018118.0,,85972461363,3276958780565,1978050893556,1639165279159,338885614397,1298907887009,1298907887009,29000000000.0,24882152794,,477904963,3276958780565,97059771518,1485000000.0,1304063120914,0.0,,660000000000,660000000000,338885614397,8723355855,1303072169260,,85342461363,215325000000.0,19265193645.0,19265193645,
ANV,2015,3,1803539038114,8744636996,0,507175561426,1242068525446,45550314246,1527201686356,0.0,487464982382,,814354079245.0,,86050993167,3330740724470,2006547791340,1718960487747,287587303593,1324192933130,1324192933130,49000000000.0,30172728873,,472375005,3330740724470,93578667800,1514000000.0,1243383856360,0.0,,660000000000,660000000000,287587303593,38515854822,1360485649361,,85840993167,215325000000.0,15580411015.0,15580411015,
ANV,2015,2,1832805204414,17028384797,0,537072296646,1237927921605,40776601366,1555812725842,0.0,410550722462,,814618055902.0,,93025663919,3388617930256,2074152381528,1786565077935,287587303593,1314465548728,1314465548728,49000000000.0,20450301117,,467418359,3388617930256,90424922335,1470000000.0,1239243252519,0.0,,660000000000,660000000000,287587303593,28698439849,1333728396484,,92815663919,215325000000.0,15373650257.0,15373650257,
ANV,2015,1,1757470205859,5875712011,0,566907069371,1133043503233,51643921244,1514980575927,0.0,585535842183,,815171550145.0,,94854221207,3272450781786,1904902426880,1594846647980,310055778900,1367113026130,1367113026130,0.0,122565196878,,0,3272450781786,107687298637,0.0,1134225513255,0.0,,660000000000,660000000000,310055778900,27428584232,1090649482861,,94629221207,215325000000.0,19418962392.0,19418962392,
ANV,2014,4,1907502952081,8912863533,352497000,546832251889,1147683813604,203721526055,1416845393521,0.0,582194971479,,724556680867.0,,110093741175,3324348345602,1971713127545,1853091993674,118621133871,1352222015735,1352222015735,0.0,107674186483,,0,3324348345602,96382563341,0.0,1148865823626,162233266776.0,,660000000000,660000000000,118621133871,24622531990,1358549114118,,99314525849,221023000000.0,0.0,0,
ANV,2014,3,1827528456762,111213051916,41176295734,528558461485,1087978319565,58602328062,1424047644453,0.0,589818611874,,726309772386.0,,107919260193,3251576101215,1912657387353,1783402638040,129254749313,1338520269193,1338520269193,0.0,93972439941,,0,3251576101215,116569637946,0.0,1088418900370,21808155878.0,,660000000000,660000000000,129254749313,55882843450,1301995268119,,97418289763,221023000000.0,0.0,0,
ANV,2014,2,1823917384972,28691149993,30679295734,493261158408,1199477755079,71808025758,1319471838204,0.0,598561404910,,610940772386.0,,109969660908,3143389223176,1829412780597,1783754696271,45658084326,1313577140597,1313577140597,0.0,69029311345,,0,3143389223176,104421439351,0.0,1199918335884,25373277699.0,,660000000000,660000000000,45658084326,20093515167,1242214172485,,99619281387,221023000000.0,0.0,0,
ANV,2014,1,1674203667351,17601408860,7536001475,602183540753,996283680879,50599035384,1243128409672,0.0,604175216889,,544294116259.0,,94659076524,2917332077023,1554128552753,1498353046459,55775506294,1362759738808,1362759738808,0.0,118211909556,,0,2917332077023,107227628223,0.0,998856821128,16994782139.0,,660000000000,660000000000,55775506294,21921036654,1156048879638,,87404743469,221023000000.0,0.0,0,
ANV,2013,4,1609423406399,58607682807,11261198355,610442080696,877097969168,52014475373,1203932551542,0.0,598048937374,,505069523705.0,,100814090463,2813355957941,1457842094026,1403720351273,54121742753,1355165235127,1355165235127,0.0,110617405875,,0,2813355957941,79344106585,0.0,879671109417,5201253697.0,,660000000000,660000000000,54121742753,20510234445,1110489003325,,90135163096,239504000000.0,0.0,0,
ANV,2013,3,1751588828714,45149573941,9866881953,813454540894,845403969937,37713861989,963328118400,0.0,498723999032,,439844719036.0,,24759400332,2714916947114,1323890505799,1254511878114,69378627685,1390113906310,1390113906310,0.0,145566077058,,0,2714916947114,107407634035,0.0,849719040239,6521441097.0,,660000000000,660000000000,69378627685,32435823994,876441129166,,17430377694,242000750000.0,0.0,0,
ANV,2013,2,1744644938873,62919340913,57361931953,792960214357,788218020843,43185430807,949905800505,0.0,512036206035,,416559969036.0,,21309625434,2694550739378,1327223011380,1287464658361,39758353019,1366075771628,1366075771628,0.0,121527942376,,0,2694550739378,102886546478,0.0,792533091145,17153207328.0,,660000000000,660000000000,39758353019,26415778171,948863191513,,16498209355,244504000000.0,0.0,0,
ANV,2013,1,1547536073435,17673412248,58993931953,676504088446,751459641471,42904999317,969281829063,0.0,532378872806,,417762946168.0,,19140010089,2516817902498,1092593022897,1065929080575,26663942322,1423159885871,1423159885871,0.0,178612056619,,0,2516817902498,139934749729,0.0,755825749253,12691604946.0,,660000000000,660000000000,26663942322,33741921488,837209756936,,15591080089,244504000000.0,0.0,0,
ANV,2011,2,1018014383510,155792407206,5495007559,553414165110,271946588531,31366215104,946723191115,0.0,668291329784,,272927096400.0,,5504764931,1964737574625,491577395997,460649463679,30927932318,1398507925530,1398507925530,0.0,153960096278,,74652253098,1964737574625,30748072037,0.0,274490618438,14854379407.0,,660000000000,660000000000,28867261800,12347279707,283787985956,,5128157394,233400000000.0,0.0,0,
ANV,2010,2,1185252767804,112137412257,84048508728,666254731214,313423292468,9388823137,961615668744,0.0,642980557296,,243580520000.0,,75054591448,2146868436548,628320328649,573001248125,55319080524,1469255192101,1469255192101,0.0,226863565890,,49292915798,2146868436548,21868224470,0.0,364360410757,4390424163.0,,660000000000,660000000000,51733695000,13546104842,373288920200,,614520639,233400000000.0,0.0,0,
CTD,2024,4,24884941402220,2478609465457,2188765589106,13695915569214,4998989205523,1522661572920,2199594158576,47010675000.0,453510502137,314645945222.0,316498781237.0,,534422915910,27084535560796,18394183977067,18334673692594,59510284473,8690351583729,8690351583729,,797053400724,,549925800,27084535560796,1188871760928,108746061424.0,5142490762567,0.0,4419168700873.0,1036332610000,1036332610000,18576428705,3409812567018,2633935744861,98962231863.0,283417482989,312880517459.0,461783482519.0,515811249863,
CTD,2024,3,21296446261402,1705444229000,2629963983930,12106114919907,3541049953983,1313873174582,2427350215658,56401980000.0,452427862698,316400169120.0,317968934558.0,,489133565560,23723796477060,15043237273405,14992092905219,51144368186,8680559203655,8680559203655,,790804753317,,543598366,23723796477060,1077882730657,91945720000.0,3613139562801,0.0,4419168700873.0,1036332610000,1036332610000,19791428705,3051475848738,2292694524583,106398991074.0,245630258434,312880517459.0,683844732941.0,747263805285,
CTD,2024,2,20456205370323,2210413091737,1867911912713,12023581006529,3126138704190,1228160655154,2412569367809,35826085000.0,455736491742,330672171792.0,309363154692.0,,503040189629,22868774738132,14277507533298,14223343211591,54164321707,8591267204834,8591267204834,,697885426193,,533134942,22868774738132,940479091028,84140415000.0,3198243987626,0.0,4419168700873.0,1036332610000,1036332610000,21116688705,2387486645926,1519195776810,109237120149.0,250374690279,303605477459.0,663391299607.0,699217384607,
CTD,2024,1,18590373139884,2382337576932,955362341604,11233101738808,2924051085475,1095520397065,2342554664706,14217390000.0,482765094411,329141477758.0,308200209822.0,,428145963606,20932927804590,12413221069334,12387308833923,25912235411,8519706735256,8519706735256,,628921781757,,522281055,20932927804590,935481794916,76199110000.0,2996256021254,0.0,4419168700873.0,1036332610000,1036332610000,22638665069,2246668115579,1478840963775,75375797328.0,251344800088,303605477459.0,635168719706.0,658379101141,
CTD,2023,4,19889440906559,2842181486342,1768453243121,11845187162549,2602818535216,830800479331,1762452451166,42617000000.0,474509997337,68133087404.0,306076047583.0,,191102804417,21651893357725,13244460933549,12745683334882,498777598667,8407432424176,8407432424176,,524026775963,,520693038,21651893357725,1031585391364,79299500000.0,2663225724754,0.0,4419168700873.0,1036332610000,1036332610000,496344762033,2471408237777,581932142812,0.0,97075272039,303605477459.0,551283507206.0,602893498641,
CTD,2023,3,18917398427182,2224993154655,1853985133531,11279565399310,2928237386631,630617353055,1633463771489,11924000000.0,492106360563,60670278346.0,306075138550.0,,180907281663,20550862198671,12212515100413,11712930088414,499585011999,8338347098258,8338347098258,,454945134435,,517008648,20550862198671,1055395366893,482292500000.0,2988670123094,0.0,4419168700873.0,1036332610000,1036332610000,497036845365,2882228370345,636002713812,0.0,89650868968,303605477459.0,539768507206.0,560685498641,
CTD,2023,2,19883997298772,1882761469151,2180463313608,12079383092051,3148105589137,593283834825,1491033033002,0.0,523314962865,50212624812.0,304072839476.0,,181606319291,21375030331774,13103319376857,12603037340776,500282036081,8271710954917,8271710954917,,388315212698,,510787044,21375030331774,895268784906,418716500000.0,3216178741376,0.0,4667193310873.0,788308000000,788308000000,497728928697,2934074072581,697322830151,0.0,99084077771,301605477459.0,390128082205.0,399121073641,
